step,timeperf/rollout,ppo_actor/n_tokens,ppo_actor/update/clip_ratio/min,ppo_actor/update/new_logp/avg,timeperf/recompute_logp,ppo_actor/n_valid_tokens,ppo_actor/update/clipped_tokens,ppo_actor/update/new_logp/max,timeperf/compute_advantage,ppo_actor/no_eos_ratios/avg,ppo_actor/update/compute_logp/kl_div_direct/avg,ppo_actor/update/new_logp/min,timeperf/train_step,ppo_actor/no_eos_ratios/max,ppo_actor/update/compute_logp/kl_div_direct/max,ppo_actor/update/old_logp/avg,timeperf/update_weights,ppo_actor/no_eos_ratios/min,ppo_actor/update/compute_logp/kl_div_direct/min,ppo_actor/update/old_logp/max,timeperf/save,ppo_actor/prompt_len/avg,ppo_actor/update/compute_logp/kl_div_dual/avg,ppo_actor/update/old_logp/min,timeperf/checkpoint_for_recover,ppo_actor/prompt_len/max,ppo_actor/update/compute_logp/kl_div_dual/max,ppo_actor/update/rs_filtered_fraction,timeperf/eval,ppo_actor/prompt_len/min,ppo_actor/update/compute_logp/kl_div_dual/min,ppo_actor/update/unclipped_behave_tokens,timeperf/clear_batches,ppo_actor/rs_upper,ppo_actor/update/compute_logp/kl_div_taylor/avg,ppo_actor/update/update_successful,ppo_actor/advantages/avg,ppo_actor/seq_len/avg,ppo_actor/update/compute_logp/kl_div_taylor/max,ppo_actor/update/version_stats/n_valid_generated_tokens,ppo_actor/advantages/max,ppo_actor/seq_len/max,ppo_actor/update/compute_logp/kl_div_taylor/min,ppo_actor/update/version_stats/n_valid_tokens,ppo_actor/advantages/min,ppo_actor/seq_len/min,ppo_actor/update/compute_logp/n_valid_tokens,ppo_actor/update/version_stats/sample_staleness_proximal_avg,ppo_actor/correct_n_seqs,ppo_actor/task_reward/avg,ppo_actor/update/compute_logp/prox_logp_gt/avg,ppo_actor/update/version_stats/sample_staleness_proximal_max,ppo_actor/correct_seq_len/avg,ppo_actor/task_reward/max,ppo_actor/update/compute_logp/prox_logp_gt/max,ppo_actor/update/version_stats/sample_staleness_proximal_min,ppo_actor/correct_seq_len/max,ppo_actor/task_reward/min,ppo_actor/update/compute_logp/prox_logp_gt/min,ppo_actor/update/version_stats/sample_staleness_theta_avg,ppo_actor/correct_seq_len/min,ppo_actor/update/actor_loss/avg,ppo_actor/update/dual_clip_ratio/avg,ppo_actor/update/version_stats/sample_staleness_theta_max,ppo_actor/eps_clip,ppo_actor/update/actor_loss/max,ppo_actor/update/dual_clip_ratio/max,ppo_actor/update/version_stats/sample_staleness_theta_min,ppo_actor/final_reward/avg,ppo_actor/update/actor_loss/min,ppo_actor/update/dual_clip_ratio/min,ppo_actor/update/version_stats/v_proximal,ppo_actor/final_reward/max,ppo_actor/update/approx_kl/avg,ppo_actor/update/dual_clipped_tokens,ppo_actor/update/version_stats/v_theta,ppo_actor/final_reward/min,ppo_actor/update/approx_kl/max,ppo_actor/update/entropy/avg,ppo_actor/update/vocab_max_logits/avg,ppo_actor/incorrect_n_seqs,ppo_actor/update/approx_kl/min,ppo_actor/update/entropy/max,ppo_actor/update/vocab_max_logits/max,ppo_actor/incorrect_seq_len/avg,ppo_actor/update/behave_approx_kl/avg,ppo_actor/update/entropy/min,ppo_actor/update/vocab_max_logits/min,ppo_actor/incorrect_seq_len/max,ppo_actor/update/behave_approx_kl/max,ppo_actor/update/grad_norm,ppo_actor/update/vocab_min_logits/avg,ppo_actor/incorrect_seq_len/min,ppo_actor/update/behave_approx_kl/min,ppo_actor/update/importance_weight/avg,ppo_actor/update/vocab_min_logits/max,ppo_actor/kl_rewards/avg,ppo_actor/update/behave_imp_weight/avg,ppo_actor/update/importance_weight/max,ppo_actor/update/vocab_min_logits/min,ppo_actor/kl_rewards/max,ppo_actor/update/behave_imp_weight/max,ppo_actor/update/importance_weight/min,ppo_actor/use_dual_clip,ppo_actor/kl_rewards/min,ppo_actor/update/behave_imp_weight/min,ppo_actor/update/lr,rollout/accepted,ppo_actor/mask_no_eos_with_zero,ppo_actor/update/clip_ratio/avg,ppo_actor/update/n_tokens,rollout/reward,ppo_actor/n_seqs,ppo_actor/update/clip_ratio/max,ppo_actor/update/n_valid_tokens,eval-rollout/reward
145,0.00090312,216450.0,0.0,-0.24695,0.36951,60887.0,0.0,0.0,0.70561,0.039062,0.0034151,-5.0202,3.0313,1.0,2.9676,-0.24354,0.082742,0.0,-1.4528,0.0,0.0003234,163.62,0.0022677,-4.8998,8.9575e-05,406.0,2.0191,0.0,4.4928e-05,106.0,-8.7777e-08,60887.0,0.0029072,5.0,0.002325,1.0,1.5663e-10,401.46,4.4034,15158.0,3.4217,918.0,0.0,60887.0,-3.294,190.0,60887.0,1.0,243.0,0.54023,-0.24695,1.0,377.9,1.1,0.0,1.0,766.0,0.0,-5.0202,2.0,190.0,-0.00011418,0.0,2.0,0.4,5.175,0.0,2.0,3.72e-11,-4.8417,0.0,143.0,2.4749,0.0,0.0,144.0,-2.4749,0.0,0.29134,24.034,13.0,0.0,2.9675,42.5,842.0,-0.0034151,2.0055e-15,6.7812,918.0,1.4528,0.68182,-14.159,658.0,-2.9676,1.0,-6.4062,0.0,0.99885,1.0,-36.75,-0.0,4.2751,1.0,0.0,-0.0,0.051425,5e-06,1.0,0.0,0.0,102780.0,0.68359,256.0,0.0,60887.0,
146,0.00073839,187390.0,0.0,-0.26785,0.36201,64384.0,0.0,0.0,0.097036,0.0078125,0.0037395,-5.6286,3.0347,1.0,3.6109,-0.26416,0.083015,0.0,-1.3299,0.0,0.00026858,157.88,0.0024026,-5.081,8.0361e-05,245.0,2.638,3.5496e-05,4.0721e-05,108.0,-8.7195e-08,64382.0,0.0029364,5.0,0.0026617,1.0,1.2798e-08,409.38,6.5194,16032.0,3.2428,750.0,0.0,64382.0,-3.1466,195.0,64382.0,1.0,250.0,0.625,-0.26779,1.0,402.96,1.1,0.0,1.0,750.0,0.0,-5.6286,2.0,195.0,-0.00069363,0.0,2.0,0.4,7.1899,0.0,2.0,1.2961e-11,-4.7866,0.0,144.0,2.4749,0.0,0.0,145.0,-2.4749,0.0,0.31384,24.193,6.0,0.0,3.0546,43.5,676.83,-0.0037395,2.71e-16,7.0625,700.0,1.3299,0.66981,-14.3,635.0,-3.6109,0.99997,-7.0312,0.0,0.99866,1.0,-36.75,0.0,3.7806,0.0,0.0,-0.0,0.027027,5e-06,1.0,0.0,0.0,104800.0,0.62227,256.0,0.0,64384.0,
147,0.00074344,175360.0,0.0,-0.26841,0.33985,55463.0,0.0,0.0,0.096062,0.0078125,0.0037889,-5.5489,2.8658,1.0,2.4605,-0.26462,0.088755,0.0,-0.94113,0.0,0.00033363,148.81,0.0028267,-5.0952,9.7637e-05,210.0,1.5459,0.0,4.2484e-05,103.0,-8.6613e-08,55463.0,0.0030889,5.0,0.0029346,1.0,9.9042e-09,365.46,3.0271,13802.0,3.2228,692.0,0.0,55463.0,-3.1328,180.0,55463.0,1.0,250.0,0.68359,-0.26841,1.0,358.22,1.1,0.0,1.0,678.0,0.0,-5.5489,2.0,180.0,1.7723e-05,0.0,2.0,0.4,5.2563,0.0,2.0,-1.7195e-11,-5.006,0.0,145.0,2.4749,0.0,0.0,146.0,-2.4749,0.0,0.31745,23.921,6.0,0.0,3.213,42.0,667.33,-0.0037889,7.8577e-14,7.0312,692.0,0.94113,0.75504,-14.22,648.0,-2.4605,1.0,-6.5312,0.0,0.99904,1.0,-37.0,0.0,2.5629,1.0,0.0,-0.0,0.085389,5e-06,1.0,0.0,0.0,93559.0,0.62969,256.0,0.0,55463.0,
148,0.00088497,186370.0,0.0,-0.22933,0.35476,57631.0,0.0,0.0,0.096295,0.0078125,0.0033953,-5.3263,2.959,1.0,2.5736,-0.22594,0.087361,0.0,-1.411,0.0,0.00035506,163.66,0.0024599,-5.3174,7.7176e-05,327.0,1.689,0.0,4.0321e-05,126.0,-8.9407e-08,57631.0,0.0029513,5.0,0.0025563,1.0,-5.2953e-09,388.78,3.3117,14344.0,3.2077,740.0,0.0,57631.0,-3.1289,197.0,57631.0,1.0,253.0,0.62227,-0.22933,1.0,385.13,1.1,0.0,1.0,716.0,0.0,-5.3263,2.0,197.0,-0.00029776,0.0,2.0,0.4,5.137,0.0,2.0,-8.274e-12,-5.096,0.0,146.0,2.4749,0.0,0.0,147.0,-2.4749,0.0,0.26973,24.362,3.0,0.0,3.1527,42.5,696.33,-0.0033953,2.9962e-16,6.7812,740.0,1.411,0.693,-14.366,667.0,-2.5736,1.0,-6.75,0.0,0.99906,1.0,-37.25,-0.0,4.1,1.0,0.0,-0.0,0.07626,5e-06,1.0,0.0,0.0,99527.0,0.65117,256.0,0.0,57631.0,
149,0.00078295,183420.0,0.0,-0.26917,0.35624,62586.0,0.0,0.0,0.095411,0.011719,0.0034908,-5.9265,3.002,1.0,4.3443,-0.26568,0.23622,0.0,-1.0379,0.0,0.00030668,156.12,0.0025057,-5.8246,0.00011118,472.0,3.3573,0.0,4.1933e-05,105.0,-8.7079e-08,62586.0,0.0026894,5.0,0.0026833,1.0,-5.8513e-09,400.6,9.4364,15582.0,2.9184,726.0,0.0,62586.0,-2.822,230.0,62586.0,1.0,242.0,0.62969,-0.26917,1.0,384.64,1.1,0.0,1.0,702.0,0.0,-5.9265,2.0,230.0,0.00014951,0.0,2.0,0.4,6.1538,0.0,2.0,-2.2857e-11,-4.4097,0.0,147.0,2.4749,0.0,0.0,148.0,-2.4748,0.0,0.31703,24.011,14.0,0.0,3.066,41.5,676.57,-0.0034908,1.0791e-16,6.75,726.0,1.0379,0.76386,-14.092,632.0,-4.3443,1.0,-6.5,0.0,0.99901,1.0,-37.0,0.0,2.8234,1.0,0.0,-0.0,0.012981,5e-06,1.0,0.0,0.0,102550.0,0.61172,256.0,0.0,62586.0,
150,0.00069584,180610.0,0.0,-0.24077,0.34813,54320.0,0.0,0.0,0.093004,0.0078125,0.0030367,-5.1517,2.876,1.0,2.8617,-0.23773,0.083074,0.0,-1.2116,0.0,3.4669,164.31,0.002284,-5.1747,0.00024872,492.0,1.9189,0.0,2.076,106.0,-8.7777e-08,54320.0,0.0033506,5.0,0.0023443,1.0,2.0787e-08,376.5,4.0947,13516.0,3.8179,713.0,0.0,54320.0,-3.7505,187.0,54320.0,1.0,247.0,0.65117,-0.24077,1.0,365.63,1.1,0.0,1.0,713.0,0.0,-5.1517,2.0,187.0,0.00055025,0.0,2.0,0.4,10.066,0.0,2.0,-1.7557e-11,-5.5304,0.0,148.0,2.4749,0.0,0.0,149.0,-2.4749,0.0,0.28132,24.284,9.0,0.0,2.9752,41.75,674.89,-0.0030367,5.4745e-15,7.0,679.0,1.2116,0.77708,-14.418,655.0,-2.8617,1.0,-6.5938,0.0,0.99925,1.0,-37.0,0.0,3.359,1.0,0.0,0.0,0.057171,5e-06,1.0,0.0,0.0,96384.0,0.70742,256.0,0.0,54320.0,0.61812
151,0.0010369,172030.0,0.0,-0.24224,0.33899,51975.0,0.0,0.0,0.093089,0.0078125,0.0034663,-4.9159,2.8281,1.0,2.9215,-0.23877,0.089401,0.0,-1.2574,0.0,0.000441,147.0,0.0026868,-5.1204,0.00013167,226.0,1.9754,0.0,4.7291e-05,105.0,-8.801e-08,51975.0,0.0032187,5.0,0.002807,1.0,1.7615e-08,350.03,4.2677,12930.0,3.4024,708.0,0.0,51975.0,-3.3268,189.0,51975.0,1.0,256.0,0.61172,-0.24224,1.0,350.03,1.1,0.0,1.0,708.0,0.1,-4.9159,2.0,189.0,0.00018069,0.0,2.0,0.4,5.4547,0.0,2.0,2.2936e-11,-6.2344,0.0,149.0,2.4749,0.0,0.0,150.0,-2.4749,0.0,0.28823,23.893,0.0,0.0,3.2252,42.75,,-0.0034663,1.424e-14,7.0,,1.2574,0.73577,-14.219,,-2.9215,1.0,-7.0312,0.0,0.99922,1.0,-36.0,0.0,3.5162,1.0,0.0,0.0,0.05385,5e-06,1.0,0.0,0.0,89607.0,0.71328,256.0,0.0,51975.0,
152,0.00099712,209790.0,0.0,-0.22554,0.35232,53854.0,0.0,0.0,0.11014,0.011719,0.0035372,-5.6423,2.8456,1.0,1.9738,-0.222,0.088927,0.0,-1.447,0.0,0.00030725,159.19,0.0024672,-5.6574,0.00010038,527.0,1.8033,0.0,3.6956e-05,105.0,-8.7559e-08,53854.0,0.0028778,5.0,0.0025269,1.0,-8.5001e-10,369.55,1.9479,13400.0,3.5836,939.0,0.0,53854.0,-3.4993,190.0,53854.0,1.0,251.0,0.70742,-0.22554,1.0,363.5,1.1,0.0,1.0,939.0,0.0,-5.6423,2.0,190.0,-0.00048075,0.0,2.0,0.4,5.1349,0.0,2.0,-2.2136e-11,-5.8914,0.0,150.0,2.4749,0.0,0.0,151.0,-2.4749,0.0,0.26437,24.285,5.0,0.0,3.4492,43.0,673.4,-0.0035372,6.0362e-16,7.0,700.0,1.447,0.76315,-14.228,637.0,-1.9738,1.0,-6.7188,0.0,0.99893,1.0,-36.25,0.0,4.2503,1.0,0.0,0.0,0.13893,5e-06,1.0,0.0,0.0,94606.0,0.68164,256.0,0.0,53854.0,
153,0.00097966,151940.0,0.0,-0.2108,0.34014,52830.0,0.0,0.0,0.088545,0.0078125,0.0038884,-5.2765,2.8394,1.0,1.5786,-0.20691,0.081218,0.0,-1.2105,0.0,0.00026552,147.91,0.0026454,-5.296,7.6736e-05,227.0,1.1445,0.0,4.0922e-05,113.0,-8.4925e-08,52830.0,0.0024138,5.0,0.002692,1.0,1.1553e-09,354.27,1.2461,13144.0,2.2483,600.0,0.0,52830.0,-3.4171,209.0,52830.0,1.0,256.0,0.71328,-0.2108,1.0,354.27,1.1,0.0,1.0,600.0,0.1,-5.2765,2.0,209.0,0.00013716,0.0,2.0,0.4,8.774,0.0,2.0,2.2565e-11,-4.2824,0.0,151.0,1.6202,0.0,0.0,152.0,-2.4749,0.0,0.24563,24.3,0.0,0.0,2.8301,43.25,,-0.0038884,3.2989e-16,6.7812,,1.2105,0.74287,-14.383,,-1.5786,1.0,-7.2812,0.0,0.99876,1.0,-37.0,0.0,3.355,1.0,0.0,0.0,0.20626,5e-06,1.0,0.0,0.0,90694.0,0.52109,256.0,0.0,52830.0,
154,0.00088007,169860.0,0.0,-0.18162,0.33885,46282.0,0.0,0.0,0.096142,0.0078125,0.0030054,-4.847,2.8113,1.0,2.9603,-0.17862,0.083431,0.0,-1.2293,0.0,0.00030201,153.38,0.0027432,-4.702,9.5454e-05,336.0,2.0121,0.0,4.1262e-05,100.0,-8.7544e-08,46282.0,0.0028467,5.0,0.0029278,1.0,2.3738e-08,334.16,4.3816,11506.0,4.0477,685.0,0.0,46282.0,-3.9663,171.0,46282.0,1.0,255.0,0.68164,-0.18162,1.0,332.79,1.1,0.0,1.0,642.0,0.0,-4.847,2.0,171.0,0.00031664,0.0,2.0,0.4,6.1375,0.0,2.0,0.0,-6.1875,0.0,152.0,2.4749,0.0,0.0,153.0,-2.4749,0.0,0.21318,24.539,1.0,0.0,3.225,45.25,685.0,-0.0030054,1.8517e-16,7.0312,685.0,1.2293,0.74065,-14.393,685.0,-2.9603,1.0,-7.0312,0.0,0.99974,1.0,-36.75,0.0,3.4188,1.0,0.0,-0.0,0.051806,5e-06,1.0,0.0,0.0,85546.0,0.65039,256.0,0.0,46282.0,
155,0.00085311,186500.0,0.0,-0.22876,0.33858,51645.0,0.0,0.0,0.1025,0.011719,0.0032342,-5.2249,2.8129,1.0,2.0446,-0.22553,0.082004,0.0,-1.3229,0.0,0.00027743,143.69,0.0028013,-5.2436,7.5413e-05,361.0,1.4313,0.0,3.9129e-05,107.0,-8.5842e-08,51645.0,0.0028066,5.0,0.0029134,1.0,-1.4182e-08,345.43,2.0902,12847.0,3.97,797.0,0.0,51645.0,-2.6127,207.0,51645.0,1.0,254.0,0.52109,-0.22876,1.0,342.95,1.1,0.0,1.0,797.0,0.0,-5.2249,2.0,207.0,0.00043056,0.0,2.0,0.4,4.789,0.0,2.0,0.0,-8.0654,0.0,153.0,2.4749,0.0,0.0,154.0,-1.6202,0.0,0.26912,24.269,2.0,0.0,2.7296,42.75,660.0,-0.0032342,4.2293e-16,7.0312,660.0,1.3229,0.73853,-14.317,660.0,-2.0446,1.0,-7.125,0.0,0.99957,1.0,-37.5,0.0,3.7542,1.0,0.0,-0.0,0.12943,5e-06,1.0,0.0,0.0,88429.0,0.62578,256.0,0.0,51645.0,
156,0.00083239,227970.0,0.0,-0.22416,0.35237,51869.0,0.0,0.0,0.12258,0.0078125,0.0037178,-5.3289,2.8575,1.0,4.108,-0.22044,0.084291,0.0,-1.0913,0.0,0.00029897,163.03,0.0026902,-5.0071,7.4051e-05,789.0,3.1244,0.0,3.941e-05,106.0,-8.948e-08,51869.0,0.0027127,5.0,0.0029731,1.0,3.6772e-09,365.64,8.4378,12903.0,3.5566,1118.0,0.0,51869.0,-3.4683,174.0,51869.0,1.0,255.0,0.65039,-0.22416,1.0,364.48,1.1,0.0,1.0,1118.0,0.0,-5.3289,2.0,174.0,-0.00045893,0.0,2.0,0.4,5.6431,0.0,2.0,-1.1491e-11,-4.5207,0.0,154.0,2.4749,0.0,0.0,155.0,-2.4749,0.0,0.26042,24.502,1.0,0.0,3.1219,46.75,663.0,-0.0037178,3.7006e-17,7.0625,663.0,1.0913,0.73114,-14.35,663.0,-4.108,1.0,-7.0,0.0,0.99897,1.0,-38.0,0.0,2.9781,1.0,0.0,-0.0,0.016441,5e-06,1.0,0.0,0.0,93605.0,0.64141,256.0,0.0,51869.0,
157,0.00081645,213250.0,0.0,-0.27729,0.35932,57323.0,0.0,0.0,0.10622,0.015625,0.0037424,-5.8513,2.9788,1.0,2.4994,-0.27355,0.084837,0.0,-1.2709,0.0,0.00035623,174.19,0.0028436,-5.8123,7.6075e-05,371.0,1.5815,0.0,4.0952e-05,116.0,-8.475e-08,57323.0,0.0027595,5.0,0.0029596,1.0,-1.0914e-08,398.11,3.1235,14267.0,3.7295,854.0,0.0,57323.0,-3.6466,204.0,57323.0,1.0,253.0,0.62578,-0.27729,1.0,393.41,1.1,0.0,1.0,854.0,0.0,-5.8513,2.0,204.0,-0.00016802,0.0,2.0,0.4,7.2626,0.0,2.0,0.0,-5.5085,0.0,155.0,2.4749,0.0,0.0,156.0,-2.4749,0.0,0.32491,23.806,3.0,0.0,3.1901,42.0,794.0,-0.0037424,2.0122e-15,6.7812,854.0,1.2709,0.74579,-14.076,674.0,-2.4994,1.0,-7.0,0.0,0.9991,1.0,-37.0,0.0,3.5641,1.0,0.0,0.0,0.082135,5e-06,1.0,0.0,0.0,101920.0,0.48867,256.0,0.0,57323.0,
158,0.00064272,244740.0,0.0,-0.28114,0.3706,56821.0,0.0,0.0,0.13149,0.011719,0.0037996,-5.1505,2.9808,1.0,2.49,-0.27734,0.08455,0.0,-1.1843,0.0,0.00040448,168.62,0.0027293,-4.8395,7.8137e-05,808.0,1.5729,0.0,3.8078e-05,110.0,-8.5827e-08,56821.0,0.0033498,5.0,0.0028138,1.0,-5.3708e-09,390.58,3.1,14141.0,3.5042,1175.0,0.0,56821.0,-3.479,195.0,56821.0,1.0,252.0,0.64141,-0.28114,1.0,385.49,1.1,0.0,1.0,1175.0,0.0,-5.1505,2.0,195.0,-0.00039982,0.0,2.0,0.4,4.8231,0.0,2.0,8.3919e-12,-5.2336,0.0,156.0,2.4749,0.0,0.0,157.0,-2.4749,0.0,0.33041,23.76,4.0,0.0,3.0796,43.5,711.5,-0.0037996,2.6854e-15,6.7188,737.0,1.1843,0.82818,-14.111,686.0,-2.49,1.0,-6.7188,0.0,0.99893,1.0,-37.75,0.0,3.2685,1.0,0.0,0.0,0.082912,5e-06,1.0,0.0,0.0,99989.0,0.65156,256.0,0.0,56821.0,
159,0.0019458,185600.0,0.0,-0.26629,0.36824,68116.0,0.0,0.0,0.096594,0.0078125,0.0047462,-5.2634,3.1098,1.0,3.4563,-0.26155,0.083704,0.0,-1.1212,0.0,0.00026188,151.0,0.0031092,-5.1521,5.3901e-05,230.0,2.4878,0.0,3.2529e-05,106.0,-8.2102e-08,68116.0,0.0029299,5.0,0.0032471,1.0,-1.1649e-08,417.08,5.9729,16965.0,3.3745,742.0,0.0,68116.0,-3.3087,191.0,68116.0,1.0,242.0,0.48867,-0.26629,1.0,403.14,1.1,0.0,1.0,729.0,0.0,-5.2634,2.0,191.0,0.00016159,0.0,2.0,0.4,6.3177,0.0,2.0,0.0,-5.9268,0.0,157.0,2.4749,0.0,0.0,158.0,-2.4749,0.0,0.31557,23.829,14.0,0.0,2.9615,41.25,658.07,-0.0047462,2.6441e-14,7.0625,742.0,1.1212,0.6611,-14.056,627.0,-3.4563,1.0,-5.9062,0.0,0.99836,1.0,-38.0,-0.0,3.0686,1.0,0.0,-0.0,0.031547,5e-06,1.0,0.0,0.0,106770.0,0.58125,256.0,0.0,68116.0,
160,0.00081913,178560.0,0.0,-0.26346,0.35957,60958.0,0.0,0.0,0.093502,0.0078125,0.0039633,-5.3307,2.9691,1.0,2.1901,-0.2595,0.085174,0.0,-1.1688,0.0,0.00032803,145.38,0.0027442,-5.323,6.0962e-05,192.0,1.302,0.0,4.1102e-05,103.0,-8.5449e-08,60958.0,0.003015,5.0,0.002805,1.0,-7.5095e-09,383.49,2.3982,15176.0,3.4467,704.0,0.0,60958.0,-3.3972,225.0,60958.0,1.0,248.0,0.65156,-0.26346,1.0,374.3,1.1,0.0,1.0,674.0,0.0,-5.3307,2.0,225.0,-6.6631e-05,0.0,2.0,0.4,6.6846,0.0,2.0,-1.5645e-11,-5.3578,0.0,158.0,2.4749,0.0,0.0,159.0,-2.4749,0.0,0.30755,23.928,8.0,0.0,3.3158,41.75,668.5,-0.0039633,1.7987e-15,7.0625,704.0,1.1688,0.67125,-14.099,615.0,-2.1901,1.0,-6.625,0.0,0.99878,1.0,-37.25,0.0,3.218,1.0,0.0,0.0,0.11191,5e-06,1.0,0.0,0.0,98174.0,0.66328,256.0,0.0,60958.0,
161,0.0012026,194940.0,0.0,-0.29821,0.36514,60383.0,0.0,0.0,0.1065,0.0078125,0.0035375,-5.3734,3.0357,1.0,1.5565,-0.29467,0.083715,0.0,-1.4649,0.0,0.00034198,165.47,0.0025929,-5.3611,6.5939e-05,308.0,1.8622,0.0,4.1332e-05,107.0,-8.9116e-08,60383.0,0.0033107,5.0,0.0025973,1.0,-1.314e-08,401.34,1.2114,15032.0,3.1711,820.0,0.0,60383.0,-3.0319,226.0,60383.0,1.0,248.0,0.58125,-0.29821,1.0,391.94,1.1,0.0,1.0,769.0,0.0,-5.3734,2.0,226.0,-8.4705e-07,0.0,2.0,0.4,4.9776,0.0,2.0,-2.7639e-11,-5.1131,0.0,159.0,2.4749,0.0,0.0,160.0,-2.4749,0.0,0.34976,23.477,8.0,0.0,2.9586,41.25,692.62,-0.0035375,9.4333e-15,7.0625,820.0,1.4649,0.71598,-13.84,620.0,-1.5565,1.0,-6.3438,0.0,0.99906,1.0,-37.75,0.0,4.3272,1.0,0.0,0.0,0.21087,5e-06,1.0,0.0,0.0,102740.0,0.67852,256.0,0.0,60383.0,
162,0.00076474,199940.0,0.0,-0.29643,0.35166,57281.0,0.0,0.0,0.10434,0.0078125,0.0030176,-5.514,2.9373,1.0,2.6069,-0.29344,0.084321,0.0,-1.3375,0.0,0.00034786,158.81,0.0027,-5.5031,6.5558e-05,403.0,1.6806,3.2455e-05,4.3196e-05,101.0,-8.7675e-08,57280.0,0.0031189,5.0,0.0027643,1.0,-5.5941e-09,382.57,3.3979,14256.0,2.5343,824.0,0.0,57280.0,-2.4965,198.0,57280.0,1.0,248.0,0.66328,-0.29641,1.0,371.75,1.1,0.0,1.0,824.0,0.0,-5.514,2.0,198.0,-0.00016166,0.0,2.0,0.4,3.5609,0.0,2.0,1.0406e-11,-4.6186,0.0,160.0,1.6202,0.0,0.0,161.0,-1.6202,0.0,0.34545,23.757,8.0,0.0,3.2053,43.0,717.88,-0.0030176,2.7175e-15,6.8125,732.0,1.3375,0.76406,-14.247,625.0,-2.6069,0.99998,-6.9375,0.0,0.99968,1.0,-37.75,0.0,3.8094,0.0,0.0,-0.0,0.073766,5e-06,1.0,0.0,0.0,97937.0,0.48828,256.0,0.0,57281.0,
163,0.0025283,228480.0,0.0,-0.24678,0.35988,55132.0,0.0,0.0,0.11454,0.019531,0.0038206,-8.3336,2.8925,1.0,8.3336,-0.24296,0.082452,0.0,-1.1073,0.0,0.00032518,163.59,0.002753,-5.3857,7.931e-05,491.0,7.3338,0.0,4.2614e-05,117.0,-8.9407e-08,55132.0,0.0032647,5.0,0.0035607,1.0,-2.7677e-10,378.95,34.724,13719.0,3.0843,1003.0,0.0,55132.0,-2.9631,188.0,55132.0,1.0,247.0,0.67852,-0.24678,1.0,363.18,1.1,0.0,1.0,964.0,0.0,-8.3336,2.0,188.0,-9.2394e-05,0.0,2.0,0.4,4.4097,0.0,2.0,-4.3245e-12,-4.3301,0.0,161.0,2.4749,0.0,0.0,162.0,-2.4749,0.0,0.2852,23.974,9.0,0.0,3.0681,42.5,811.78,-0.0038206,6.4009e-15,7.2812,1003.0,1.1073,0.7482,-14.062,645.0,-8.3336,1.0,-7.2812,0.0,0.99893,1.0,-37.25,0.0,3.0261,1.0,0.0,0.0,0.00024031,5e-06,1.0,0.0,0.0,97012.0,0.81016,256.0,0.0,55132.0,
164,0.00093848,254460.0,0.0,-0.30478,0.38322,65207.0,0.0,0.0,0.13841,0.0078125,0.0036084,-5.5622,3.2423,1.0,2.8356,-0.30121,0.27962,0.0,-1.0211,0.0,0.00034708,175.25,0.0027736,-5.4733,7.6396e-05,933.0,1.8942,1.8807e-05,4.1243e-05,102.0,-8.6671e-08,65206.0,0.0032604,5.0,0.0028867,1.0,-1.404e-09,429.96,4.0202,16238.0,3.0894,1290.0,0.0,65206.0,-2.99,207.0,65206.0,1.0,241.0,0.48828,-0.30478,1.0,414.66,1.1,0.0,1.0,1290.0,0.0,-5.5622,2.0,207.0,0.00045293,0.0,2.0,0.4,6.6874,0.0,2.0,-1.8282e-11,-6.0528,0.0,162.0,2.4749,0.0,0.0,163.0,-2.4749,0.0,0.3569,23.593,15.0,0.0,3.0196,43.0,675.87,-0.0036084,7.7817e-15,6.7812,698.0,1.0211,0.6819,-13.855,649.0,-2.8356,0.99998,-6.625,0.0,0.99917,1.0,-37.5,-0.0,2.7763,0.0,0.0,-0.0,0.058686,5e-06,1.0,0.0,0.0,110070.0,0.77734,256.0,0.0,65207.0,
165,0.00092689,191740.0,0.0,-0.2442,0.35038,53841.0,0.0,0.0,0.096318,0.0078125,0.004559,-5.4992,2.8144,1.0,2.8134,-0.23964,0.083235,0.0,-1.1455,0.0,0.00029955,145.88,0.0032369,-5.3229,7.5203e-05,266.0,1.8734,0.0,4.0832e-05,107.0,-8.9407e-08,53841.0,0.0027192,5.0,0.0033897,1.0,-2.5506e-09,356.19,3.9575,13396.0,3.5079,775.0,0.0,53841.0,-3.5418,224.0,53841.0,1.0,254.0,0.81016,-0.2442,1.0,353.39,1.1,0.0,1.0,775.0,0.0,-5.4992,2.0,224.0,0.00040177,0.0,2.0,0.4,10.839,0.0,2.0,2.6569e-11,-5.9722,0.0,163.0,2.4749,0.0,0.0,164.0,-2.4749,0.0,0.2831,24.097,2.0,0.0,3.2394,42.75,712.0,-0.004559,1.3566e-16,7.2812,712.0,1.1455,0.76401,-14.137,712.0,-2.8134,1.0,-6.8125,0.0,0.99868,1.0,-37.25,0.0,3.144,1.0,0.0,0.0,0.060003,5e-06,1.0,0.0,0.0,91185.0,0.59141,256.0,0.0,53841.0,
